1,0.0,9.7
2,6.89820609121568,9.7
3,7.10598338311978,9.7
4,6.981317007977323,9.7
5,7.272205216643039,9.7
6,7.298649599249018,9.7
7,7.814315060065518,9.7
8,7.929865514495978,9.7
9,8.081633275538966,9.7
10,8.005749395017467,9.7
11,8.131647651337216,9.7
12,7.891923574235234,9.7
13,7.322794470324039,9.7
14,6.981317007977309,9.7
15,7.284852530063306,9.7
16,7.474562231367021,9.7
17,7.9298655144959715,9.7
18,8.081633275538966,9.7
19,8.157517156060454,9.7
20,7.929865514495968,9.7
21,7.7780977534529905,9.7
22,7.853981633974479,9.7
23,7.626329992410003,9.7
24,7.095142828759553,9.7
25,7.171026709281064,9.7
26,7.512504171627765,9.7
27,7.7780977534529905,9.7
28,8.11957521579971,9.7
29,7.929865514495968,9.7
30,7.664271932670747,9.7
31,7.853981633974483,9.7
32,7.816039693713734,9.7
33,7.967807454756723,9.7
34,7.5125041716277705,9.7
35,7.5125041716277705,9.7
36,7.626329992410014,9.7
37,7.774648486156557,9.7
38,7.891923574235223,9.7
39,7.816039693713734,9.7
40,7.853981633974479,9.7
41,7.816039693713725,9.7
42,7.8919235742352285,9.7
43,8.043691335278211,9.7
44,7.853981633974479,9.7
45,7.436620291106283,9.7
46,7.1710267092810405,9.7
47,7.322794470324036,9.7
48,7.588388052149259,9.7
49,8.043691335278222,9.7
50,8.091981077428256,9.7
51,7.967807454756723,9.7
52,8.081633275538959,9.7
53,8.157517156060454,9.7
54,8.005749395017467,9.7
55,7.398678350845527,9.7
56,7.095142828759553,9.7
57,7.322794470324017,9.7
58,7.512504171627765,9.7
59,7.891923574235223,9.7
60,7.967807454756723,9.7
61,8.11957521579972,9.7
62,7.929865514495968,9.7
63,7.778097753452994,9.7
64,7.853981633974484,9.7
65,7.436620291106271,9.7
66,7.2469105898025505,9.7
67,7.284852530063284,9.7
68,7.512504171627767,9.7
69,7.853981633974484,9.7
70,8.233401036581942,9.7
71,8.005749395017455,9.7
72,7.891923574235212,9.7
73,7.816039693713738,9.7
74,7.7780977534529905,9.7
75,7.702213872931503,9.7
76,7.360736410584782,9.7
77,7.284852530063284,9.7
78,7.5125041716277705,9.7
79,7.664271932670752,9.7
80,8.005749395017467,9.7
81,7.7780977534529905,9.7
82,7.740155813192236,9.7
83,7.853981633974479,9.7
84,7.853981633974481,9.7
85,8.005749395017467,9.7
86,7.7780977534529905,9.7
87,7.474562231367016,9.7
88,7.284852530063284,9.7
89,7.615982190520712,9.7
90,7.7401558131922465,9.7
91,7.929865514495978,9.7
92,7.853981633974479,9.7
93,7.702213872931503,9.7
94,7.96780745475672,9.7
95,8.119575215799703,9.7
96,8.329980520882028,9.7
97,7.360736410584782,9.7
98,7.1710267092810405,9.7
99,7.284852530063287,9.7
100,7.474562231367021,9.7
101,8.052314503519298,9.7
102,8.171314225246176,9.7
103,8.005749395017476,9.7
104,8.081633275538966,9.7
105,8.171314225246183,9.7
106,8.043691335278222,9.7
107,7.5125041716277705,9.7
108,7.171026709281064,9.7
109,7.133084769020307,9.7
110,7.576315616611749,9.7
111,7.7780977534529905,9.7
112,8.11957521579971,9.7
113,8.290313946973079,9.7
114,7.702213872931503,9.7
115,8.012647929610333,9.7
116,7.664271932670752,9.7
117,7.7780977534529905,9.7
118,7.246910589802539,9.7
119,7.398678350845527,9.7
120,7.550446111888504,9.7
121,7.702213872931496,9.7
